old_url,redirect_to,status_code,reason
/thuc-don-tuan-01-thang-08-tu-ngay-05082019-11082019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-09-tu-ngay-03092019-08092019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-10-2018-tu-ngay-01102018-07102018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-10-tu-ngay-30092019-01102019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-11-tu-ngay-04112019-10112019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-12-tu-ngay-2122019-8122019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-01-thang-7-tu-ngay-29062020-05072020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-01-tu-ngay-06012019-12012020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-04-2018-tu-ngay-09042018-13042018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-05-2018-tu-ngay-07052018-11052018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-05-tu-ngay-11052020-17052020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-06-2018-tu-ngay-11062018-15062018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-06-tu-ngay-08062020-14062020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-06-tu-ngay-10062019-16062019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-07-2018-tu-ngay-09072018-10072018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-07-tu-ngay-08072019-14072019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-08-tu-ngay-12082019-18082019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-09-nam-2018-tu-17092018-21092018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-09-tu-ngay-09092019-15092019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-10-tu-ngay-07102019-13102019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-11-nam-2018-tu-12112018-18112018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-11-tu-ngay-11112019-17112019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-12-tu-ngay-9122019-15122019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-02-thang-7-tu-ngay-06072020-12072020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-01-tu-ngay-13012020-19012020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-03-2018-tu-ngay-12032018-16032018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-04-2018-tu-ngay-16042018-20042018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-05-2018-tu-ngay-14052018-18052018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-05-tu-ngay-18052020-24052020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-06-2018-tu-ngay-18062018-22062018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-06-tu-ngay-17062019-23062019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-07-2018-tu-ngay-16072018-20072018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-07-tu-ngay-15072019-21072019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-08-tu-ngay-19082019-25082019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-09-tu-ngay-16092019-22092019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-10-nam-2018-tu-15102018-21102018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-10-tu-ngay-14102019-20102019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-11-tu-ngay-18112019-24112019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-12-tu-ngay-16122019-22122019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-6-tu-ngay-15062020-21062020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-03-thang-7-tu-ngay-13072020-19072020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-03-2018-tu-ngay-19032018-23032018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-04-2018-tu-ngay-23042018-27042018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-04-2018-tu-ngay-30042018-04052018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-05-2018-tu-ngay-21052018-25052018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-05-tu-ngay-25052020-31052020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-06-2018-tu-ngay-25062018-29062018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-06-tu-ngay-24062019-30062019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-07-tu-ngay-22072019-28072019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-08-tu-ngay-26082019-01092019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-09-tu-ngay-23092019-29092019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-10-nam-2018-tu-22102018-28102018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-10-tu-ngay-21102019-27102019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-11-nam-2018-tu-26112018-02122018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-11-tu-ngay-25112019-1122019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-12-tu-ngay-23122019-29122019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-6-tu-ngay-22062020-28062020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-04-thang-7-tu-ngay-20072020-26072020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-05-thang-02-2018-tu-ngay-2602-02032018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-05-thang-08-tu-ngay-29072019-04082019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-05-thang-10-tu-ngay-28102019-03112019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-05-thang-7-tu-ngay-27072020-02082020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-01-2018-tu-112018-512018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-04-tu-ngay-02042018-06042018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-1-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-1-tu-ngay-02012018-06012018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-10-02102017-06102017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-10/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-11-2018-tu-ngay-511-11112018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-11-30102017-03112017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-11-3110-4112016/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-12-2017-04122017-08122017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-12-nam-2018-tu-ngay-03122018-09122018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-12/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-2-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-2-nam-2018-tu-ngay-05022018-09022018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-3-2019-tu-ngay-04032019-10032019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-3-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-3-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-4-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-4-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-4-tu-ngay-01042019-07042019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-5-03-05-06-05/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-5-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-5-tu-ngay-tu-ngay-02052019-05052019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-7/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-9-04-09-08-09/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-1-thang-9-nam-2018-tu-ngay-03092018-07092018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-1-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-1-tu-ngay-712018-1312018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-10-09102017-13102017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-10-tu-ngay-08102018-14102018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-10/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-11-2017-06112017-10112017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-11-711-11112016/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-12-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-12-tu-ngay-10122018-16122018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-12/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-12018-tu-ngay-08012018-12012018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-2-nam-2017-06-02-10-02/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-2-tu-ngay-1122019-1722019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-3-06-03-10-03-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-3-2019-tu-ngay-1132019-1732019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-3-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-4-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-4-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-4-tu-ngay-08042019-14042019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-5-08-5-12-05/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-5-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-5-95-135/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-5-tu-ngay-tu-ngay-06052019-12052019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-6-05-06-09-06/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-7-he/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-8-07-08-11-08/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-8-tu-ngay-1308-17082018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-9-11-09-15-09/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-2-thang-9-tu-ngay-1092018-1492018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-he-thang-7-17072017-21072017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-1-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-1-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-1-nam-2018-tu-1512018-1912018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-1-tu-ngay-1412019-2012019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-10-16102017-20102017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-10-2/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-11-1411-18112016/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-11-2017-13112017-17112017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-11-tu-ngay-1911-25112018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-12-2020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-12-tu-18122017-22122017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-12-tu-ngay-17122018-23122018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-12/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-2-nam-2017-13-02-17-02/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-2-tu-ngay-1822019-2422019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-3-13-03-17-03-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-3-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-3-tu-ngay-18032019-24032019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-4-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-4-tu-ngay-15042019-21042019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-5-15-05-19-05/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-5-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-5-tu-ngay-tu-ngay-13052019-19052019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-6/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-8-14-08-18-08/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-8-tu-ngay-208-248/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-9-18-09-22-09/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-3-thang-9/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-1-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-1-nam-2018-tu-ngay-22012018-26012018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-1-tu-ngay-2112019-2712019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-10-23102017-27102017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-10/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-11-2017-20112017-24112017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-11-2111-25112016/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-12-2020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-12-tu-ngay-24122018-30122018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-12/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-2-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-2-tu-ngay-2522019-332019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-3-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-3-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-3-tu-ngay-25032019-31032019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-4-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-4-nam-2017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-4-tu-ngay-22042019-28042019/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-5-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-5-22-05-26-05/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-8-21-08-25-08/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-8-tu-ngay-2782018-3182018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-9-25092017-29092017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-9-nam-2018-tu-24092018-28092018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4-thang-9/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-4he-thang-6/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-03-2018-tu-ngay-26032018-30032018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-1-nam-2018-tu-ngay-29012018-02022018/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-12-2020/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-12/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-4-2021/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-6/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-5-thang-8-28-08-01-09/,/,301,Legacy content merged into pillar page
/thuc-don-tuan-cuoi-thang-11-nam-2017-27112017-01122017/,/,301,Legacy content merged into pillar page
/thuc-don-tuan3-thang-4-2021/,/,301,Legacy content merged into pillar page
/tiet-anh-van-quoc-te-cua-hoc-sinh-truong-thcs-va-thpt-viet-anh-ngay-28-thang-09-nam-2017/,/thcs,301,Past event - consolidated
/tiet-muc-dancing-soi-noi-ngay-29-thang-05-nam-2018/,/,301,Past event - consolidated
/tiet-muc-prom-night-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/tiet-muc-van-nghe-an-tuong-nhat-cua-thay-tro-truong-viet-anh-trong-buoi-le-tong-ket-khoa-he-summer-got-talent-2017-ngay-25-thang-07-nam-2017/,/,301,Past event - consolidated
/trai-he-la-gi-co-gi-vui-ngay-15-thang-05-nam-2018/,/,301,Past event - consolidated
/trai-he-la-gi-va-tai-sao-cac-bac-phu-huynh-nen-tao-dieu-kien-de-con-minh-tham-gia-ngay-21-thang-05-nam-2018/,/blog/cach-chon-truong-mam-non-cho-con,301,Past event - consolidated
/trai-he-loi-ich-bat-tan-ngay-09-thang-06-nam-2018/,/,301,Past event - consolidated
/trai-he-thu-vi-hap-dan-vui-nhon%ef%b8%8f-ngay-18-thang-05-nam-2018/,/,301,Past event - consolidated
/trai-he-viet-anh-tuyet-voi-trong-tung-khoanh-khac-ngay-16-thang-05-nam-2018/,/,301,Past event - consolidated
/tri-thong-minh-ngon-ngu-tai-truong-quoc-te-viet-anh-ngay-28-thang-06-nam-2018/,/,301,Past event - consolidated
/truong-ca-viet-anh/,/,301,Legacy content merged into pillar page
/truong-quoc-te-cam-ket-ielts-6-0-tai-sao-khong-ngay-06-thang-07-nam-2018-2/,/blog/10-bi-quyet-hoc-tieng-anh-hieu-qua,301,Past event - consolidated
/truong-quoc-te-co-hoc-bong-hap-dan-nhat-hien-nay-ngay-07-thang-07-nam-2018/,/,301,Past event - consolidated
/truong-quoc-te-do-dai-hoc-ngay-khi-hoc-bac-thpt-ngay-07-thang-07-nam-2018/,/thpt,301,Past event - consolidated
/truong-quoc-te-thoa-suc-lua-chon-du-hoc-trong-va-ngoai-nuoc-ngay-07-thang-07-nam-2018/,/blog/du-hoc-sau-thpt,301,Past event - consolidated
/truong-quoc-te-viet-anh-co-hoi-nhan-hoc-bong-du-hoc-la-100-ngay-25-thang-06-nam-2018/,/blog/du-hoc-sau-thpt,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-17-thang-11-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-du-hoc-de-nhu-tro-ban-tay-cho-hoc-sinh-viet-anh-ngay-15-thang-03-nam-2018/,/thcs,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-hoi-thao-apu-%f0%9f%92%93-designing-your-ideal-future-how-to-make-the-best-use-of-your-university-life-ngay-08-thang-02-nam-2018/,/thcs,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-ket-qua-ki-thi-ielts-1312018-ngay-29-thang-01-nam-2018/,/thcs,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-mot-chau-hoa-nho-chua-dung-ngan-loi-yeu-thuong-ngay-08-thang-03-nam-2018/,/thcs,301,Past event - consolidated
/truong-thcs-thpt-viet-anh-tranh-giai-bong-da-chao-mung-ngay-nha-giao-viet-nam-20-11-ngay-15-thang-11-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-chuc-mung-ngay-phu-nu-viet-nam-20-10-ngay-20-thang-10-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-dao-tao-hoc-sinh-gioi-chuyen-anh-ngay-29-thang-05-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-dem-halloween-mau-lua-lost-in-the-ghastly-town-ngay-19-thang-10-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-long-trong-to-chuc-buoi-le-tong-ket-khoa-he-summer-got-talent-2017-ngay-24-thang-07-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-long-trong-to-chuc-buoi-le-tong-ket-nam-hoc-2016-2017-ngay-25-thang-05-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-nang-cao-chat-luong-nguon-nhan-luc-trong-boi-canh-hoi-nhap-quoc-te-ngay-05-thang-07-nam-2017/,/thcs,301,Past event - consolidated
/truong-thcs-va-thpt-viet-anh-toa-dam-giao-duc-ngay-18-8-2017-kenh-htv9-dot-pha-va-nang-cao-ngay-22-thang-08-nam-2017/,/thcs,301,Past event - consolidated
/truong-viet-anh-di-dau-moi-truong-hoc-chuan-quoc-te-ngay-04-thang-07-nam-2018/,/,301,Past event - consolidated
/truong-viet-anh-thong-bao-chuong-trinh-da-ngoai-thai-lan-trong-thang-52017-ngay-21-thang-04-nam-2017/,/,301,Past event - consolidated
/uoc-gi-duoc-nay-voi-viet-anh-ngay-19-thang-04-nam-2018/,/,301,Past event - consolidated
/viet-anh-idol-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-prom-night-cac-tiet-muc-trong-prom-night-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-prom-night-prom-night-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-prom-night-quay-prom-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-prom-night-tiet-muc-prom-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-prom-night-tieu-bieu-cua-prom-night-viet-anh-ngay-19-thang-05-nam-2018/,/,301,Past event - consolidated
/viet-anh-summer-camp-2018-chinh-thuc-duoc-khoi-dong-ngay-12-thang-06-nam-2018/,/,301,Past event - consolidated
/viet-nam-vo-dich-viet-anh-vo-dich-ngay-14-thang-04-nam-2018/,/,301,Past event - consolidated
/xa-hoi-binh-dang-co-phai-truong-quoc-te-nen-duoc-don-nhan-nhu-cong-lap-ngay-21-thang-06-nam-2018/,/,301,Past event - consolidated
